query_bgc	target_gene_cluster_y	pident_mean	pident_median	pident_count	levenshtein_include_internal_nonortholog	levenshtein_only_orthologs	percent_of_query	jaccard	modscore	score	target_nucleotide_sequence	target_assembly	assembly	genus	species	family	order	class	phylum	superkingdom	start	end
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c20fefd0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_SZTC01000003.1	GCF_009390985.1	GCF_009390985.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	75995	121148
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218af7c990>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CAJNZP010000001.1	GCF_905331705.1	GCF_905331705.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	396719	441867
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c20f1790>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_SZTA01000003.1	GCF_009390945.1	GCF_009390945.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	17202	62355
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c21a0f50>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_SZRH01000004.1	GCF_009390025.1	GCF_009390025.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	62095	107248
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c20e40d0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_SZSZ01000009.1	GCF_009390915.1	GCF_009390915.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	17244	62397
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a913150>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CANUIB010000002.1	GCF_948193275.1	GCF_948193275.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	208215	253368
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a750190>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CANUII010000003.1	GCF_948193355.1	GCF_948193355.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207931	253084
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c20a23d0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_SZSR01000003.1	GCF_009390755.1	GCF_009390755.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	208093	253246
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c220b950>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_SZRX01000004.1	GCF_009390355.1	GCF_009390355.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	135876	181029
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c2202290>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_SZRV01000011.1	GCF_009390305.1	GCF_009390305.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	62097	107250
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a789bd0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CANUIS010000004.1	GCF_948193475.1	GCF_948193475.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	210464	255617
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219aa09d90>	98.34	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JASKZI010000002.1	GCF_030236755.1	GCF_030236755.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	98982	144313
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b4d25890>	98.42	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_NNNB01000021.1	GCF_006374675.1	GCF_006374675.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	16370	61692
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a62c9510>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078682.1	GCF_019272355.1	GCF_019272355.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a62ae6d0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078674.1	GCF_019272075.1	GCF_019272075.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a62a5090>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078670.1	GCF_019272035.1	GCF_019272035.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a6297910>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078666.1	GCF_019271995.1	GCF_019271995.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a628a3d0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078662.1	GCF_019271955.1	GCF_019271955.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a6267a50>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078654.1	GCF_019271875.1	GCF_019271875.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a89f5650>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JAEPRV010000003.1	GCF_017562335.1	GCF_017562335.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207698	252851
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a89f0090>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JAEPRW010000003.1	GCF_017562305.1	GCF_017562305.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207702	252855
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a89dea10>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JAEPRS010000003.1	GCF_017562235.1	GCF_017562235.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	307023	352176
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfc0cfd0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_AXNN01000048.1	GCF_000500425.1	GCF_000500425.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207696	252849
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfcd8dd0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_AWMH01000044.1	GCF_000491615.1	GCF_000491615.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	32521
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b4852350>	98.14	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_NNRC01000005.1	GCF_006379005.1	GCF_006379005.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207123	252283
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421acd81610>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JACBKE010000004.1	GCF_014057925.1	GCF_014057925.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	210374	255527
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421acd6ff90>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JACBKF010000002.1	GCF_014057895.1	GCF_014057895.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	329009	374162
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421acd5e810>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JACBKG010000002.1	GCF_014057865.1	GCF_014057865.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	329063	374216
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421acd551d0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JACBKI010000003.1	GCF_014057815.1	GCF_014057815.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	210305	255458
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421acd479d0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JACBKJ010000002.1	GCF_014057775.1	GCF_014057775.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	329033	374186
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ad2dbdd0>	98.22	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP040099.1	GCF_013393845.1	GCF_013393845.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1586763	1631910
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c045d890>	98.24	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_MIRP01000027.1	GCF_001726815.1	GCF_001726815.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	196872	242023
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c05ee210>	98.24	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_MIRB01000006.1	GCF_001726535.1	GCF_001726535.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	196910	242061
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c05a58d0>	98.26	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_MIQS01000067.1	GCF_001726335.1	GCF_001726335.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	174216	219380
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a8ff050>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CANUHW010000003.1	GCF_948193245.1	GCF_948193245.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	208215	253368
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a62b7d10>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078678.1	GCF_019272155.1	GCF_019272155.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a62dab50>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078686.1	GCF_019272495.1	GCF_019272495.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b520c250>	98.3	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_NNHH01000008.1	GCF_006371625.1	GCF_006371625.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	209038	234653
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a62ec1d0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078690.1	GCF_019272675.1	GCF_019272675.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219d5e8f10>	98.26	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JAPXVO010000004.1	GCF_027277655.1	GCF_027277655.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	201033	246196
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219dfccf10>	98.44	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JAPJZY010000003.1	GCF_026309915.1	GCF_026309915.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	198445	243578
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b6931950>	98.32000000000001	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_RQNY01000002.1	GCF_004121235.1	GCF_004121235.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	820396	865545
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b4c5a990>	98.14	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_NNLY01000013.1	GCF_006374185.1	GCF_006374185.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207123	252283
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c024de10>	98.24	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_MITG01000003.1	GCF_001727995.1	GCF_001727995.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	677434	722584
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421be0ddf10>	98.3	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_MUXG01000004.1	GCF_002150465.1	GCF_002150465.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	197915	243063
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bfb0dc90>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	809.0	NZ_MSEE01000003.1	GCF_001913785.1	GCF_001913785.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	220905	266067
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219f237010>	97.56	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JAMQRA010000006.1	GCF_024748225.1	GCF_024748225.1	Vibrio	Vibrio diabolicus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	212769	256995
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219f1b9090>	97.56	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JAMQQQ010000003.1	GCF_024747905.1	GCF_024747905.1	Vibrio	Vibrio diabolicus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	216134	260077
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b547fe90>	98.44	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_NNCR01000017.1	GCF_006368665.1	GCF_006368665.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	210102	255235
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b53b3cd0>	98.26	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_NNEJ01000001.1	GCF_006369335.1	GCF_006369335.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	74407	119555
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c02beb10>	98.4	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_MITT01000107.1	GCF_001728275.1	GCF_001728275.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	185201	230538
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219f7a7610>	97.56	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JAMQXL010000092.1	GCF_024743735.1	GCF_024743735.1	Vibrio	Vibrio diabolicus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	21013	64962
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bdb6ea10>	98.4	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_NJAO01000001.1	GCF_002221175.1	GCF_002221175.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	185320	230657
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a4aa2810>	98.46000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_JACVHH010000004.1	GCF_020740875.1	GCF_020740875.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	212790	257953
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c76da350>	98.4	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JNSW02000023.1	GCF_000707025.1	GCF_000707025.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	202983	246883
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219ddbc810>	98.2	98.5	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JANFKV010000001.1	GCF_026537585.1	GCF_026537585.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	305031	350180
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a631db10>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078706.1	GCF_019272875.1	GCF_019272875.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a6310450>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078702.1	GCF_019272835.1	GCF_019272835.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a6302ed0>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078698.1	GCF_019272795.1	GCF_019272795.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a62f9990>	98.52000000000001	98.5	5	1.0	1.0	100	1.0	3.0	810.0	NZ_CP078694.1	GCF_019272755.1	GCF_019272755.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfe79310>	98.3	98.5	5	1.0	1.0	100	1.0	3.0	809.0	NZ_AWHU01000033.1	GCF_000489295.1	GCF_000489295.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	32535
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219dc68750>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	809.0	NZ_JANFLI010000002.1	GCF_026538025.1	GCF_026538025.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	762968	808130
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bf2513d0>	98.36	98.5	5	1.0	1.0	100	1.0	3.0	809.0	NZ_MQVK01000006.1	GCF_002002385.1	GCF_002002385.1	Vibrio	Vibrio sp. SALL6	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	209291	254456
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a63c3c90>	98.44	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_CP078618.1	GCF_019271035.1	GCF_019271035.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc180b10>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBS01000002.1	GCF_002880535.1	GCF_002880535.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc173890>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBU01000031.1	GCF_002880495.1	GCF_002880495.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc162690>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBQ01000002.1	GCF_002880455.1	GCF_002880455.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc143850>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBP01000002.1	GCF_002880375.1	GCF_002880375.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc336a10>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBL01000003.1	GCF_002880335.1	GCF_002880335.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc325ad0>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBK01000003.1	GCF_002880295.1	GCF_002880295.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc307110>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBG01000003.1	GCF_002880215.1	GCF_002880215.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc2e7b90>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POBA01000026.1	GCF_002880085.1	GCF_002880085.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc2d2790>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POAX01000007.1	GCF_002880035.1	GCF_002880035.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bc2c5550>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_POAZ01000002.1	GCF_002880015.1	GCF_002880015.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	171	40479
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bdba5b10>	98.2	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_NJHI01000003.1	GCF_002221325.1	GCF_002221325.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	206165	251328
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c41a9450>	98.38	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_LFXK01000057.1	GCF_001273555.1	GCF_001273555.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	205020	250185
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bdb67c10>	98.2	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_NJAP01000003.1	GCF_002221165.1	GCF_002221165.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	206165	251328
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421be0c54d0>	98.4	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_MRSY01000002.1	GCF_002150185.1	GCF_002150185.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	307872	353021
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfd0ca50>	98.36	98.5	5	1.0	1.0	100	1.0	3.0	808.0	NZ_AWMP01000055.1	GCF_000491775.1	GCF_000491775.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	29758
